0,2020-12-14 21:12:39,9.15
0,2020-12-14 21:12:56,9.17
0,2020-12-14 21:12:12,9.29
0,2020-12-14 21:12:29,9.25
0,2020-12-14 21:12:46,9.26
0,2020-12-14 21:12:02,9.22
0,2020-12-14 21:12:19,9.22
0,2020-12-14 21:12:35,9.15
0,2020-12-14 21:12:52,9.14
0,2020-12-14 21:12:09,9.13
0,2020-12-14 21:12:25,9.24
0,2020-12-14 21:12:41,9.30
0,2020-12-14 21:12:58,9.36
0,2020-12-14 21:12:15,9.44
0,2020-12-14 21:12:31,9.38
0,2020-12-14 21:12:48,9.37
0,2020-12-14 21:12:04,9.35
0,2020-12-14 21:12:21,9.37
0,2020-12-14 21:12:37,9.33
0,2020-12-14 21:12:54,9.33
0,2020-12-14 21:12:11,9.35
0,2020-12-14 21:12:28,9.34
0,2020-12-14 21:12:44,9.29
0,2020-12-14 21:12:00,9.34
0,2020-12-14 21:12:17,9.39
0,2020-12-14 21:12:33,9.38
0,2020-12-14 21:12:50,9.35
0,2020-12-14 21:12:06,9.28
0,2020-12-14 21:12:22,9.30
0,2020-12-14 21:12:39,9.33
0,2020-12-14 21:12:56,9.31
0,2020-12-14 21:12:12,9.35
0,2020-12-14 21:12:29,9.35
0,2020-12-14 21:12:45,9.30
0,2020-12-14 21:12:02,9.31
0,2020-12-14 21:12:18,9.31
0,2020-12-14 21:12:35,9.30
0,2020-12-14 21:12:51,9.29
0,2020-12-14 21:12:08,9.18
0,2020-12-14 21:12:24,9.23
0,2020-12-14 21:12:41,9.27
0,2020-12-14 21:12:57,9.27
0,2020-12-14 21:12:14,9.25
0,2020-12-14 21:12:30,9.27
0,2020-12-14 21:12:47,9.23
0,2020-12-14 21:12:04,9.27
0,2020-12-14 21:12:20,9.26
0,2020-12-14 21:12:36,9.23
0,2020-12-14 21:12:53,9.25
0,2020-12-14 21:12:09,9.23
0,2020-12-14 21:12:26,9.23
0,2020-12-14 21:12:42,9.29
0,2020-12-14 21:12:58,9.27
0,2020-12-14 21:12:15,9.30
0,2020-12-14 21:12:31,9.39
0,2020-12-14 21:12:48,9.36
0,2020-12-14 21:12:04,9.40
0,2020-12-14 21:12:20,9.35
0,2020-12-14 21:12:37,9.37
0,2020-12-14 21:12:53,9.36
0,2020-12-14 21:12:10,9.38
0,2020-12-14 21:12:26,9.38
0,2020-12-14 21:12:43,9.36
0,2020-12-14 21:12:59,9.32
0,2020-12-14 21:12:15,9.27
0,2020-12-14 21:12:32,9.27
0,2020-12-14 21:12:48,9.24
0,2020-12-14 21:12:05,9.27
0,2020-12-14 21:12:21,9.25
0,2020-12-14 21:12:38,9.28
0,2020-12-14 21:12:54,9.24
0,2020-12-14 21:12:11,9.25
0,2020-12-14 21:12:27,9.29
0,2020-12-14 21:12:44,9.31
0,2020-12-14 21:12:01,9.33
0,2020-12-14 21:12:17,9.34
0,2020-12-14 21:12:33,9.37
0,2020-12-14 21:12:50,9.49
0,2020-12-14 21:12:06,9.56
0,2020-12-14 21:12:23,9.57
0,2020-12-14 21:12:40,9.57
0,2020-12-14 21:12:56,9.63
0,2020-12-14 21:12:13,9.70
0,2020-12-14 21:12:29,9.66
0,2020-12-14 21:12:46,9.56
0,2020-12-14 21:12:02,9.54
0,2020-12-14 21:12:19,9.57
0,2020-12-14 21:12:35,9.57
0,2020-12-14 21:12:51,9.61
0,2020-12-14 21:12:08,9.66
0,2020-12-14 21:12:24,9.66
0,2020-12-14 21:12:40,9.60
0,2020-12-14 21:12:57,9.65
0,2020-12-14 21:12:13,9.63
0,2020-12-14 21:12:30,9.62
0,2020-12-14 21:12:47,9.64
0,2020-12-14 21:12:03,9.61
0,2020-12-14 21:12:20,9.73
0,2020-12-14 21:12:37,9.70
0,2020-12-14 21:12:53,9.76
0,2020-12-14 21:12:09,9.85
0,2020-12-14 21:12:26,9.88
0,2020-12-14 21:12:42,9.84
0,2020-12-14 21:12:59,9.83
0,2020-12-14 21:12:15,9.89
0,2020-12-14 21:12:31,9.81
0,2020-12-14 21:12:48,9.81
0,2020-12-14 21:12:04,9.84
0,2020-12-14 21:12:21,9.84
0,2020-12-14 21:12:37,9.88
0,2020-12-14 21:12:54,9.83
0,2020-12-14 21:12:10,9.83
0,2020-12-14 21:12:27,9.88
0,2020-12-14 21:12:43,9.85
0,2020-12-14 21:12:59,9.88
0,2020-12-14 21:12:16,9.88
0,2020-12-14 21:12:33,9.93
0,2020-12-14 21:12:49,9.94
0,2020-12-14 21:12:06,9.91
0,2020-12-14 21:12:22,9.89
0,2020-12-14 21:12:39,9.72
0,2020-12-14 21:12:55,9.71
0,2020-12-14 21:12:12,9.66
0,2020-12-14 21:12:28,9.69
0,2020-12-14 21:12:44,9.67
0,2020-12-14 21:12:01,9.72
0,2020-12-14 21:12:17,9.67
0,2020-12-14 21:12:34,9.68
0,2020-12-14 21:12:50,9.76
0,2020-12-14 21:12:07,9.86
0,2020-12-14 21:12:23,9.85
0,2020-12-14 21:12:40,9.84
0,2020-12-14 21:12:56,9.83
0,2020-12-14 22:12:13,9.79
0,2020-12-14 22:12:29,9.78
0,2020-12-14 22:12:46,9.76
0,2020-12-14 22:12:02,9.73
0,2020-12-14 22:12:19,9.72
0,2020-12-14 22:12:35,9.51
0,2020-12-14 22:12:52,9.56
0,2020-12-14 22:12:08,9.58
0,2020-12-14 22:12:25,9.63
0,2020-12-14 22:12:42,9.63
0,2020-12-14 22:12:59,9.59
0,2020-12-14 22:12:16,9.60
0,2020-12-14 22:12:33,9.59
0,2020-12-14 22:12:49,9.61
0,2020-12-14 22:12:06,9.63
0,2020-12-14 22:12:22,9.66
0,2020-12-14 22:12:39,9.66
0,2020-12-14 22:12:55,9.67
0,2020-12-14 22:12:11,9.61
0,2020-12-14 22:12:28,9.65
0,2020-12-14 22:12:45,9.67
0,2020-12-14 22:12:01,9.74
0,2020-12-14 22:12:18,9.71
0,2020-12-14 22:12:35,9.68
0,2020-12-14 22:12:51,9.65
0,2020-12-14 22:12:08,9.65
0,2020-12-14 22:12:24,9.68
0,2020-12-14 22:12:40,9.69
0,2020-12-14 22:12:57,9.71
0,2020-12-14 22:12:13,9.64
0,2020-12-14 22:12:30,9.56
0,2020-12-14 22:12:46,9.56
0,2020-12-14 22:12:03,9.34
0,2020-12-14 22:12:19,9.42
0,2020-12-14 22:12:36,9.40
0,2020-12-14 22:12:52,9.40
0,2020-12-14 22:12:09,9.43
0,2020-12-14 22:12:25,9.37
0,2020-12-14 22:12:42,9.40
0,2020-12-14 22:12:58,9.38
0,2020-12-14 22:12:15,9.35
0,2020-12-14 22:12:31,9.38
0,2020-12-14 22:12:48,9.40
0,2020-12-14 22:12:04,9.41
0,2020-12-14 22:12:21,9.39
0,2020-12-14 22:12:37,9.36
0,2020-12-14 22:12:54,9.31
0,2020-12-14 22:12:10,9.28
0,2020-12-14 22:12:27,9.27
0,2020-12-14 22:12:44,9.31
0,2020-12-14 22:12:00,9.31
0,2020-12-14 22:12:16,9.31
0,2020-12-14 22:12:33,9.35
0,2020-12-14 22:12:50,9.34
0,2020-12-14 22:12:06,9.37
0,2020-12-14 22:12:23,9.35
0,2020-12-14 22:12:39,9.37
0,2020-12-14 22:12:56,9.36
0,2020-12-14 22:12:12,9.36
0,2020-12-14 22:12:28,9.38
0,2020-12-14 22:12:45,9.42
0,2020-12-14 22:12:02,9.44
0,2020-12-14 22:12:18,9.46
0,2020-12-14 22:12:35,9.48
0,2020-12-14 22:12:51,9.51
0,2020-12-14 22:12:08,9.53
0,2020-12-14 22:12:25,9.53
0,2020-12-14 22:12:41,9.48
0,2020-12-14 22:12:58,9.47
0,2020-12-14 22:12:15,9.52
0,2020-12-14 22:12:32,9.52
0,2020-12-14 22:12:48,9.49
0,2020-12-14 22:12:05,9.55
0,2020-12-14 22:12:21,9.55
0,2020-12-14 22:12:38,9.58
0,2020-12-14 22:12:55,9.63
0,2020-12-14 22:12:11,9.64
0,2020-12-14 22:12:28,9.64
0,2020-12-14 22:12:44,9.63
0,2020-12-14 22:12:01,9.63
0,2020-12-14 22:12:17,9.62
0,2020-12-14 22:12:34,9.59
0,2020-12-14 22:12:50,9.56
0,2020-12-14 22:12:07,9.50
0,2020-12-14 22:12:23,9.48
0,2020-12-14 22:12:39,9.37
0,2020-12-14 22:12:56,9.46
0,2020-12-14 22:12:12,9.43
0,2020-12-14 22:12:29,9.46
0,2020-12-14 22:12:46,9.46
0,2020-12-14 22:12:02,9.50
0,2020-12-14 22:12:19,9.50
0,2020-12-14 22:12:35,9.47
0,2020-12-14 22:12:52,9.46
0,2020-12-14 22:12:08,9.45
0,2020-12-14 22:12:25,9.40
0,2020-12-14 22:12:41,9.35
0,2020-12-14 22:12:58,9.43
0,2020-12-14 22:12:14,9.43
0,2020-12-14 22:12:31,9.41
0,2020-12-14 22:12:47,9.40
0,2020-12-14 22:12:04,9.41
0,2020-12-14 22:12:21,9.42
0,2020-12-14 22:12:37,9.37
0,2020-12-14 22:12:54,9.36
0,2020-12-14 22:12:10,9.35
0,2020-12-14 22:12:26,9.34
0,2020-12-14 22:12:43,9.30
0,2020-12-14 22:12:59,9.32
0,2020-12-14 22:12:16,9.31
0,2020-12-14 22:12:32,9.40
0,2020-12-14 22:12:48,9.44
0,2020-12-14 22:12:05,9.46
0,2020-12-14 22:12:22,9.52
0,2020-12-14 22:12:38,9.52
0,2020-12-14 22:12:55,9.55
0,2020-12-14 22:12:11,9.49
0,2020-12-14 22:12:27,9.51
0,2020-12-14 22:12:44,9.53
0,2020-12-14 22:12:00,9.51
0,2020-12-14 22:12:17,9.35
0,2020-12-14 22:12:33,9.40
0,2020-12-14 22:12:50,9.40
0,2020-12-14 22:12:06,9.39
0,2020-12-14 22:12:23,9.47
0,2020-12-14 22:12:40,9.47
0,2020-12-14 22:12:56,9.48
0,2020-12-14 22:12:13,9.50
0,2020-12-14 22:12:29,9.54
0,2020-12-14 22:12:46,9.52
0,2020-12-14 22:12:02,9.56
0,2020-12-14 22:12:18,9.53
0,2020-12-14 22:12:35,9.57
0,2020-12-14 22:12:51,9.62
0,2020-12-14 22:12:08,9.62
0,2020-12-14 22:12:24,9.67
0,2020-12-14 22:12:41,9.64
0,2020-12-14 22:12:57,9.66
0,2020-12-14 22:12:14,9.66
0,2020-12-14 22:12:31,9.61
0,2020-12-14 22:12:47,9.64
0,2020-12-14 22:12:04,9.66
0,2020-12-14 22:12:20,9.64
0,2020-12-14 22:12:37,9.62
0,2020-12-14 22:12:53,9.63
0,2020-12-14 22:12:10,9.65
0,2020-12-14 22:12:26,9.69
0,2020-12-14 22:12:43,9.65
0,2020-12-14 22:12:59,9.64
0,2020-12-14 22:12:15,9.61
0,2020-12-14 22:12:32,9.61
0,2020-12-14 22:12:48,9.61
0,2020-12-14 22:12:04,9.66
0,2020-12-14 22:12:21,9.61
0,2020-12-14 22:12:37,9.62
0,2020-12-14 22:12:54,9.62
0,2020-12-14 22:12:10,9.51
0,2020-12-14 22:12:27,9.59
0,2020-12-14 22:12:44,9.57
0,2020-12-14 22:12:00,9.56
0,2020-12-14 22:12:16,9.56
0,2020-12-14 22:12:33,9.56
0,2020-12-14 22:12:49,9.53
0,2020-12-14 22:12:06,9.53
0,2020-12-14 22:12:23,9.53
0,2020-12-14 22:12:39,9.54
0,2020-12-14 22:12:55,9.59
0,2020-12-14 22:12:11,9.65
0,2020-12-14 22:12:28,9.65
0,2020-12-14 22:12:45,9.66
0,2020-12-14 22:12:01,9.64
0,2020-12-14 22:12:17,9.69
0,2020-12-14 22:12:34,9.75
0,2020-12-14 22:12:51,9.81
0,2020-12-14 22:12:07,9.85
0,2020-12-14 22:12:24,9.94
0,2020-12-14 22:12:40,9.92
0,2020-12-14 22:12:57,9.91
0,2020-12-14 22:12:13,9.88
0,2020-12-14 22:12:30,9.90
0,2020-12-14 22:12:46,9.98
0,2020-12-14 22:12:03,9.98
0,2020-12-14 22:12:19,10.07
0,2020-12-14 22:12:36,10.08
0,2020-12-14 22:12:52,9.91
0,2020-12-14 22:12:09,9.76
0,2020-12-14 22:12:25,9.79
0,2020-12-14 22:12:42,9.82
0,2020-12-14 22:12:59,9.84
0,2020-12-14 22:12:15,9.78
0,2020-12-14 22:12:31,9.81
0,2020-12-14 22:12:48,9.73
0,2020-12-14 22:12:04,9.74
0,2020-12-14 22:12:21,9.79
0,2020-12-14 22:12:37,9.78
0,2020-12-14 22:12:54,9.78
0,2020-12-14 22:12:11,9.82
0,2020-12-14 22:12:27,9.74
0,2020-12-14 22:12:44,9.78
0,2020-12-14 22:12:00,9.76
0,2020-12-14 22:12:16,9.79
0,2020-12-14 22:12:33,9.80
0,2020-12-14 22:12:49,9.83
0,2020-12-14 22:12:05,9.81
0,2020-12-14 22:12:22,9.71
0,2020-12-14 22:12:38,9.62
0,2020-12-14 22:12:55,9.69
0,2020-12-14 22:12:12,9.71
0,2020-12-14 22:12:28,9.68
0,2020-12-14 22:12:45,9.69
0,2020-12-14 22:12:02,9.69
0,2020-12-14 22:12:18,9.69
0,2020-12-14 22:12:35,9.74
0,2020-12-14 22:12:52,9.77
0,2020-12-14 22:12:08,9.71
0,2020-12-14 22:12:25,9.67
0,2020-12-14 22:12:41,9.67
0,2020-12-14 22:12:58,9.69
0,2020-12-14 23:12:14,9.69
0,2020-12-14 23:12:31,9.69
0,2020-12-14 23:12:48,9.69
0,2020-12-14 23:12:05,9.69
0,2020-12-14 23:12:21,9.69
0,2020-12-14 23:12:38,9.69
0,2020-12-14 23:12:55,9.69
0,2020-12-14 23:12:11,9.69
0,2020-12-14 23:12:27,9.69
0,2020-12-14 23:12:44,9.69
0,2020-12-14 23:12:01,9.69
0,2020-12-14 23:12:17,9.69
0,2020-12-14 23:12:34,9.69
0,2020-12-14 23:12:50,9.69
